Year,Sport,Discipline,Gender,Event,Country,Medal
1998,Skating,Figure skating,Men,Ice Dancing,RUS,Silver
1998,Skating,Figure skating,Women,Ice Dancing,FRA,Bronze
1998,Skating,Figure skating,Women,Ice Dancing,RUS,Gold
1998,Skating,Figure skating,Women,Ice Dancing,RUS,Silver
1998,Skating,Figure skating,Men,Individual,FRA,Bronze
1998,Skating,Figure skating,Men,Individual,RUS,Gold
1998,Skating,Figure skating,Men,Individual,CAN,Silver
1998,Skating,Figure skating,Women,Individual,CHN,Bronze
1998,Skating,Figure skating,Women,Individual,USA,Gold
1998,Skating,Figure skating,Women,Individual,USA,Silver
1998,Skating,Figure skating,Men,Pairs,GER,Bronze
1998,Skating,Figure skating,Men,Pairs,RUS,Gold
1998,Skating,Figure skating,Men,Pairs,RUS,Silver
1998,Skating,Figure skating,Women,Pairs,GER,Bronze
1998,Skating,Figure skating,Women,Pairs,RUS,Gold
1998,Skating,Figure skating,Women,Pairs,RUS,Silver
1998,Skating,Short Track Speed Skating,Men,1000M,CAN,Bronze
1998,Skating,Short Track Speed Skating,Men,1000M,KOR,Gold
1998,Skating,Short Track Speed Skating,Men,1000M,CHN,Silver
1998,Skating,Short Track Speed Skating,Women,1000M,KOR,Bronze
1998,Skating,Short Track Speed Skating,Women,1000M,KOR,Gold
1998,Skating,Short Track Speed Skating,Women,1000M,CHN,Silver
1998,Skating,Short Track Speed Skating,Women,3000M Relay,CAN,Bronze
1998,Skating,Short Track Speed Skating,Women,3000M Relay,KOR,Gold
1998,Skating,Short Track Speed Skating,Women,3000M Relay,CHN,Silver
1998,Skating,Short Track Speed Skating,Men,5000M Relay,CHN,Bronze
1998,Skating,Short Track Speed Skating,Men,5000M Relay,CAN,Gold
1998,Skating,Short Track Speed Skating,Men,5000M Relay,KOR,Silver
1998,Skating,Short Track Speed Skating,Men,500M,JPN,Bronze
1998,Skating,Short Track Speed Skating,Men,500M,JPN,Gold
1998,Skating,Short Track Speed Skating,Men,500M,CHN,Silver
1998,Skating,Short Track Speed Skating,Women,500M,KOR,Bronze
1998,Skating,Short Track Speed Skating,Women,500M,CAN,Gold
1998,Skating,Short Track Speed Skating,Women,500M,CHN,Silver
1998,Skating,Speed skating,Men,10000M,NED,Bronze
1998,Skating,Speed skating,Men,10000M,NED,Gold
1998,Skating,Speed skating,Men,10000M,NED,Silver
1998,Skating,Speed skating,Men,1000M,JPN,Bronze
1998,Skating,Speed skating,Men,1000M,NED,Gold
1998,Skating,Speed skating,Men,1000M,NED,Silver
1998,Skating,Speed skating,Women,1000M,CAN,Bronze
1998,Skating,Speed skating,Women,1000M,NED,Gold
1998,Skating,Speed skating,Women,1000M,USA,Silver
1998,Skating,Speed skating,Men,1500M,NED,Bronze
1998,Skating,Speed skating,Men,1500M,NOR,Gold
1998,Skating,Speed skating,Men,1500M,NED,Silver
1998,Skating,Speed skating,Women,1500M,USA,Bronze
1998,Skating,Speed skating,Women,1500M,NED,Gold
1998,Skating,Speed skating,Women,1500M,GER,Silver
1998,Skating,Speed skating,Women,3000M,GER,Bronze
1998,Skating,Speed skating,Women,3000M,GER,Gold
1998,Skating,Speed skating,Women,3000M,GER,Silver
1998,Skating,Speed skating,Men,5000M,BEL,Bronze
1998,Skating,Speed skating,Men,5000M,NED,Gold
1998,Skating,Speed skating,Men,5000M,NED,Silver
1998,Skating,Speed skating,Women,5000M,KAZ,Bronze
1998,Skating,Speed skating,Women,5000M,GER,Gold
1998,Skating,Speed skating,Women,5000M,GER,Silver
1998,Skating,Speed skating,Men,500M,CAN,Bronze
1998,Skating,Speed skating,Men,500M,JPN,Gold
1998,Skating,Speed skating,Men,500M,CAN,Silver
1998,Skating,Speed skating,Women,500M,JPN,Bronze
1998,Skating,Speed skating,Women,500M,CAN,Gold
1998,Skating,Speed skating,Women,500M,CAN,Silver
1998,Skiing,Alpine Skiing,Men,Alpine Combined,AUT,Bronze
1998,Skiing,Alpine Skiing,Men,Alpine Combined,AUT,Gold
1998,Skiing,Alpine Skiing,Men,Alpine Combined,NOR,Silver
1998,Skiing,Alpine Skiing,Women,Alpine Combined,GER,Bronze
1998,Skiing,Alpine Skiing,Women,Alpine Combined,GER,Gold
1998,Skiing,Alpine Skiing,Women,Alpine Combined,GER,Silver
1998,Skiing,Alpine Skiing,Men,Downhill,AUT,Bronze
1998,Skiing,Alpine Skiing,Men,Downhill,FRA,Gold
1998,Skiing,Alpine Skiing,Men,Downhill,NOR,Silver
1998,Skiing,Alpine Skiing,Women,Downhill,FRA,Bronze
1998,Skiing,Alpine Skiing,Women,Downhill,GER,Gold
1998,Skiing,Alpine Skiing,Women,Downhill,SWE,Silver
1998,Skiing,Alpine Skiing,Men,Giant Slalom,SUI,Bronze
1998,Skiing,Alpine Skiing,Men,Giant Slalom,AUT,Gold
1998,Skiing,Alpine Skiing,Men,Giant Slalom,AUT,Silver
1998,Skiing,Alpine Skiing,Women,Giant Slalom,GER,Bronze
1998,Skiing,Alpine Skiing,Women,Giant Slalom,ITA,Gold
1998,Skiing,Alpine Skiing,Women,Giant Slalom,AUT,Silver
1998,Skiing,Alpine Skiing,Men,Slalom,AUT,Bronze
1998,Skiing,Alpine Skiing,Men,Slalom,NOR,Gold
1998,Skiing,Alpine Skiing,Men,Slalom,NOR,Silver
1998,Skiing,Alpine Skiing,Women,Slalom,AUS,Bronze
1998,Skiing,Alpine Skiing,Women,Slalom,GER,Gold
1998,Skiing,Alpine Skiing,Women,Slalom,ITA,Silver
1998,Skiing,Alpine Skiing,Men,Super-G,AUT,Gold
1998,Skiing,Alpine Skiing,Men,Super-G,AUT,Silver
1998,Skiing,Alpine Skiing,Men,Super-G,SUI,Silver
1998,Skiing,Alpine Skiing,Women,Super-G,AUT,Bronze
1998,Skiing,Alpine Skiing,Women,Super-G,USA,Gold
1998,Skiing,Alpine Skiing,Women,Super-G,AUT,Silver
1998,Skiing,Cross Country Skiing,Men,10KM Pursuit,FIN,Bronze
1998,Skiing,Cross Country Skiing,Men,10KM Pursuit,NOR,Gold
1998,Skiing,Cross Country Skiing,Men,10KM Pursuit,AUT,Silver
1998,Skiing,Cross Country Skiing,Women,15KM Mass Start,NOR,Bronze
1998,Skiing,Cross Country Skiing,Women,15KM Mass Start,RUS,Gold
1998,Skiing,Cross Country Skiing,Women,15KM Mass Start,RUS,Silver
1998,Skiing,Cross Country Skiing,Women,30KM,RUS,Bronze
1998,Skiing,Cross Country Skiing,Women,30KM,RUS,Gold
1998,Skiing,Cross Country Skiing,Women,30KM,ITA,Silver
1998,Skiing,Cross Country Skiing,Men,30KM Mass Start,ITA,Bronze
1998,Skiing,Cross Country Skiing,Men,30KM Mass Start,FIN,Gold
1998,Skiing,Cross Country Skiing,Men,30KM Mass Start,NOR,Silver
1998,Skiing,Cross Country Skiing,Men,4X10KM Relay,FIN,Bronze
1998,Skiing,Cross Country Skiing,Men,4X10KM Relay,NOR,Gold
1998,Skiing,Cross Country Skiing,Men,4X10KM Relay,ITA,Silver
1998,Skiing,Cross Country Skiing,Women,4X5KM Relay,ITA,Bronze
1998,Skiing,Cross Country Skiing,Women,4X5KM Relay,RUS,Gold
1998,Skiing,Cross Country Skiing,Women,4X5KM Relay,NOR,Silver
1998,Skiing,Cross Country Skiing,Men,50KM,AUT,Bronze
1998,Skiing,Cross Country Skiing,Men,50KM,NOR,Gold
1998,Skiing,Cross Country Skiing,Men,50KM,SWE,Silver
1998,Skiing,Cross Country Skiing,Women,5KM,NOR,Bronze
1998,Skiing,Cross Country Skiing,Women,5KM,RUS,Gold
1998,Skiing,Cross Country Skiing,Women,5KM,CZE,Silver
1998,Skiing,Cross Country Skiing,Men,Combined 10KM + 15KM Pursuit,KAZ,Bronze
1998,Skiing,Cross Country Skiing,Men,Combined 10KM + 15KM Pursuit,NOR,Gold
1998,Skiing,Cross Country Skiing,Men,Combined 10KM + 15KM Pursuit,NOR,Silver
1998,Skiing,Cross Country Skiing,Women,Combined 5KM + 10KM Pursuit,CZE,Bronze
1998,Skiing,Cross Country Skiing,Women,Combined 5KM + 10KM Pursuit,RUS,Gold
1998,Skiing,Cross Country Skiing,Women,Combined 5KM + 10KM Pursuit,RUS,Silver
1998,Skiing,Freestyle Skiing,Men,Aerials,BLR,Bronze
1998,Skiing,Freestyle Skiing,Men,Aerials,USA,Gold
1998,Skiing,Freestyle Skiing,Men,Aerials,FRA,Silver
1998,Skiing,Freestyle Skiing,Women,Aerials,SUI,Bronze
1998,Skiing,Freestyle Skiing,Women,Aerials,USA,Gold
1998,Skiing,Freestyle Skiing,Women,Aerials,CHN,Silver
1998,Skiing,Freestyle Skiing,Men,Moguls,FIN,Bronze
1998,Skiing,Freestyle Skiing,Men,Moguls,USA,Gold
1998,Skiing,Freestyle Skiing,Men,Moguls,FIN,Silver
1998,Skiing,Freestyle Skiing,Women,Moguls,NOR,Bronze
1998,Skiing,Freestyle Skiing,Women,Moguls,JPN,Gold
1998,Skiing,Freestyle Skiing,Women,Moguls,GER,Silver
1998,Skiing,Nordic Combined,Men,Individual,RUS,Bronze
1998,Skiing,Nordic Combined,Men,Individual,NOR,Gold
1998,Skiing,Nordic Combined,Men,Individual,FIN,Silver
1998,Skiing,Nordic Combined,Men,Team,FRA,Bronze
1998,Skiing,Nordic Combined,Men,Team,NOR,Gold
1998,Skiing,Nordic Combined,Men,Team,FIN,Silver
1998,Skiing,Ski Jumping,Men,K120 Individual (90M),JPN,Bronze
1998,Skiing,Ski Jumping,Men,K120 Individual (90M),JPN,Gold
1998,Skiing,Ski Jumping,Men,K120 Individual (90M),FIN,Silver
1998,Skiing,Ski Jumping,Men,K120 Team (90M),AUT,Bronze
1998,Skiing,Ski Jumping,Men,K120 Team (90M),JPN,Gold
1998,Skiing,Ski Jumping,Men,K120 Team (90M),GER,Silver
1998,Skiing,Ski Jumping,Men,K90 Individual (70M),AUT,Bronze
1998,Skiing,Ski Jumping,Men,K90 Individual (70M),FIN,Gold
1998,Skiing,Ski Jumping,Men,K90 Individual (70M),JPN,Silver
1998,Skiing,Snowboard,Men,Giant-Slalom,SUI,Bronze
1998,Skiing,Snowboard,Men,Giant-Slalom,CAN,Gold
1998,Skiing,Snowboard,Men,Giant-Slalom,ITA,Silver
1998,Skiing,Snowboard,Women,Giant-Slalom,AUT,Bronze
1998,Skiing,Snowboard,Women,Giant-Slalom,FRA,Gold
1998,Skiing,Snowboard,Women,Giant-Slalom,GER,Silver
1998,Skiing,Snowboard,Men,Half-Pipe,USA,Bronze
1998,Skiing,Snowboard,Men,Half-Pipe,SUI,Gold
1998,Skiing,Snowboard,Men,Half-Pipe,NOR,Silver
1998,Skiing,Snowboard,Women,Half-Pipe,USA,Bronze
1998,Skiing,Snowboard,Women,Half-Pipe,GER,Gold
1998,Skiing,Snowboard,Women,Half-Pipe,NOR,Silver
2002,Biathlon,Biathlon,Men,10KM,AUT,Bronze
2002,Biathlon,Biathlon,Men,10KM,NOR,Gold
2002,Biathlon,Biathlon,Men,10KM,GER,Silver
2002,Biathlon,Biathlon,Women,10KM Pursuit,BUL,Bronze
2002,Biathlon,Biathlon,Women,10KM Pursuit,RUS,Gold
2002,Biathlon,Biathlon,Women,10KM Pursuit,GER,Silver
2002,Biathlon,Biathlon,Men,12.5Km Pursuit,GER,Bronze
2002,Biathlon,Biathlon,Men,12.5Km Pursuit,NOR,Gold
2002,Biathlon,Biathlon,Men,12.5Km Pursuit,FRA,Silver
2002,Biathlon,Biathlon,Women,15KM,SWE,Bronze
2002,Biathlon,Biathlon,Women,15KM,GER,Gold
2002,Biathlon,Biathlon,Women,15KM,NOR,Silver
2002,Biathlon,Biathlon,Men,20KM,RUS,Bronze
2002,Biathlon,Biathlon,Men,20KM,NOR,Gold
2002,Biathlon,Biathlon,Men,20KM,GER,Silver
2002,Biathlon,Biathlon,Men,4X7.5KM Relay,FRA,Bronze
2002,Biathlon,Biathlon,Men,4X7.5KM Relay,NOR,Gold
2002,Biathlon,Biathlon,Men,4X7.5KM Relay,GER,Silver
2002,Biathlon,Biathlon,Women,4X7.5KM Relay,RUS,Bronze
2002,Biathlon,Biathlon,Women,4X7.5KM Relay,GER,Gold
2002,Biathlon,Biathlon,Women,4X7.5KM Relay,NOR,Silver
2002,Biathlon,Biathlon,Women,7.5KM,SWE,Bronze
2002,Biathlon,Biathlon,Women,7.5KM,GER,Gold
2002,Biathlon,Biathlon,Women,7.5KM,GER,Silver
2002,Bobsleigh,Bobsleigh,Men,Four-Man,USA,Bronze
2002,Bobsleigh,Bobsleigh,Men,Four-Man,GER,Gold
2002,Bobsleigh,Bobsleigh,Men,Four-Man,USA,Silver
2002,Bobsleigh,Bobsleigh,Men,Two-Man,SUI,Bronze
2002,Bobsleigh,Bobsleigh,Men,Two-Man,GER,Gold
2002,Bobsleigh,Bobsleigh,Men,Two-Man,SUI,Silver
2002,Bobsleigh,Bobsleigh,Women,Two-Man,GER,Bronze
2002,Bobsleigh,Bobsleigh,Women,Two-Man,USA,Gold
2002,Bobsleigh,Bobsleigh,Women,Two-Man,GER,Silver
2002,Bobsleigh,Skeleton,Men,Individual,SUI,Bronze
2002,Bobsleigh,Skeleton,Men,Individual,USA,Gold
2002,Bobsleigh,Skeleton,Men,Individual,AUT,Silver
2002,Bobsleigh,Skeleton,Women,Individual,GBR,Bronze
2002,Bobsleigh,Skeleton,Women,Individual,USA,Gold
2002,Bobsleigh,Skeleton,Women,Individual,USA,Silver
2002,Curling,Curling,Men,Curling,SUI,Bronze
2002,Curling,Curling,Men,Curling,NOR,Gold
2002,Curling,Curling,Men,Curling,CAN,Silver
2002,Curling,Curling,Women,Curling,CAN,Bronze
2002,Curling,Curling,Women,Curling,GBR,Gold
2002,Curling,Curling,Women,Curling,SUI,Silver
2002,Ice Hockey,Ice Hockey,Men,Ice Hockey,RUS,Bronze
2002,Ice Hockey,Ice Hockey,Men,Ice Hockey,CAN,Gold
2002,Ice Hockey,Ice Hockey,Men,Ice Hockey,USA,Silver
2002,Ice Hockey,Ice Hockey,Women,Ice Hockey,SWE,Bronze
2002,Ice Hockey,Ice Hockey,Women,Ice Hockey,CAN,Gold
2002,Ice Hockey,Ice Hockey,Women,Ice Hockey,USA,Silver
2002,Luge,Luge,Men,Doubles,USA,Bronze
2002,Luge,Luge,Men,Doubles,GER,Gold
2002,Luge,Luge,Men,Doubles,USA,Silver
2002,Luge,Luge,Men,Singles,AUT,Bronze
2002,Luge,Luge,Men,Singles,ITA,Gold
2002,Luge,Luge,Men,Singles,GER,Silver
2002,Luge,Luge,Women,Singles,GER,Bronze
2002,Luge,Luge,Women,Singles,GER,Gold
2002,Luge,Luge,Women,Singles,GER,Silver
2002,Skating,Figure skating,Men,Ice Dancing,ITA,Bronze
2002,Skating,Figure skating,Men,Ice Dancing,FRA,Gold
2002,Skating,Figure skating,Men,Ice Dancing,RUS,Silver
2002,Skating,Figure skating,Women,Ice Dancing,ITA,Bronze
2002,Skating,Figure skating,Women,Ice Dancing,FRA,Gold
2002,Skating,Figure skating,Women,Ice Dancing,RUS,Silver
2002,Skating,Figure skating,Men,Individual,USA,Bronze
2002,Skating,Figure skating,Men,Individual,RUS,Gold
2002,Skating,Figure skating,Men,Individual,RUS,Silver
2002,Skating,Figure skating,Women,Individual,USA,Bronze
2002,Skating,Figure skating,Women,Individual,USA,Gold
2002,Skating,Figure skating,Women,Individual,RUS,Silver
2002,Skating,Figure skating,Men,Pairs,CHN,Bronze
2002,Skating,Figure skating,Men,Pairs,CAN,Gold
2002,Skating,Figure skating,Men,Pairs,RUS,Gold
2002,Skating,Figure skating,Women,Pairs,CHN,Bronze
2002,Skating,Figure skating,Women,Pairs,CAN,Gold
2002,Skating,Figure skating,Women,Pairs,RUS,Gold
2002,Skating,Short Track Speed Skating,Men,1000M,CAN,Bronze
2002,Skating,Short Track Speed Skating,Men,1000M,AUS,Gold
2002,Skating,Short Track Speed Skating,Men,1000M,USA,Silver
2002,Skating,Short Track Speed Skating,Women,1000M,CHN,Bronze
2002,Skating,Short Track Speed Skating,Women,1000M,CHN,Gold
2002,Skating,Short Track Speed Skating,Women,1000M,KOR,Silver
2002,Skating,Short Track Speed Skating,Men,1500M,CAN,Bronze
2002,Skating,Short Track Speed Skating,Men,1500M,USA,Gold
2002,Skating,Short Track Speed Skating,Men,1500M,CHN,Silver
2002,Skating,Short Track Speed Skating,Women,1500M,BUL,Bronze
2002,Skating,Short Track Speed Skating,Women,1500M,KOR,Gold
2002,Skating,Short Track Speed Skating,Women,1500M,KOR,Silver
2002,Skating,Short Track Speed Skating,Women,3000M Relay,CAN,Bronze
2002,Skating,Short Track Speed Skating,Women,3000M Relay,KOR,Gold
2002,Skating,Short Track Speed Skating,Women,3000M Relay,CHN,Silver
2002,Skating,Short Track Speed Skating,Men,5000M Relay,CHN,Bronze
2002,Skating,Short Track Speed Skating,Men,5000M Relay,CAN,Gold
2002,Skating,Short Track Speed Skating,Men,5000M Relay,ITA,Silver
2002,Skating,Short Track Speed Skating,Men,500M,USA,Bronze
2002,Skating,Short Track Speed Skating,Men,500M,CAN,Gold
2002,Skating,Short Track Speed Skating,Men,500M,CAN,Silver
2002,Skating,Short Track Speed Skating,Women,500M,CHN,Bronze
2002,Skating,Short Track Speed Skating,Women,500M,CHN,Gold
2002,Skating,Short Track Speed Skating,Women,500M,BUL,Silver
2002,Skating,Speed skating,Men,10000M,NOR,Bronze
2002,Skating,Speed skating,Men,10000M,NED,Gold
2002,Skating,Speed skating,Men,10000M,NED,Silver
2002,Skating,Speed skating,Men,1000M,USA,Bronze
2002,Skating,Speed skating,Men,1000M,NED,Gold
2002,Skating,Speed skating,Men,1000M,NED,Silver
2002,Skating,Speed skating,Women,1000M,USA,Bronze
2002,Skating,Speed skating,Women,1000M,USA,Gold
2002,Skating,Speed skating,Women,1000M,GER,Silver
2002,Skating,Speed skating,Men,1500M,NOR,Bronze
2002,Skating,Speed skating,Men,1500M,USA,Gold
2002,Skating,Speed skating,Men,1500M,NED,Silver
2002,Skating,Speed skating,Women,1500M,USA,Bronze
2002,Skating,Speed skating,Women,1500M,GER,Gold
2002,Skating,Speed skating,Women,1500M,GER,Silver
2002,Skating,Speed skating,Women,3000M,CAN,Bronze
2002,Skating,Speed skating,Women,3000M,GER,Gold
2002,Skating,Speed skating,Women,3000M,NED,Silver
2002,Skating,Speed skating,Men,5000M,GER,Bronze
2002,Skating,Speed skating,Men,5000M,NED,Gold
2002,Skating,Speed skating,Men,5000M,USA,Silver
2002,Skating,Speed skating,Women,5000M,CAN,Bronze
2002,Skating,Speed skating,Women,5000M,GER,Gold
2002,Skating,Speed skating,Women,5000M,NED,Silver
2002,Skating,Speed skating,Men,500M,USA,Bronze
2002,Skating,Speed skating,Men,500M,USA,Gold
2002,Skating,Speed skating,Men,500M,JPN,Silver
2002,Skating,Speed skating,Women,500M,GER,Bronze
2002,Skating,Speed skating,Women,500M,CAN,Gold
2002,Skating,Speed skating,Women,500M,GER,Silver
2002,Skiing,Alpine Skiing,Men,Alpine Combined,AUT,Bronze
2002,Skiing,Alpine Skiing,Men,Alpine Combined,NOR,Gold
2002,Skiing,Alpine Skiing,Men,Alpine Combined,USA,Silver
2002,Skiing,Alpine Skiing,Women,Alpine Combined,GER,Bronze
2002,Skiing,Alpine Skiing,Women,Alpine Combined,CRO,Gold
2002,Skiing,Alpine Skiing,Women,Alpine Combined,AUT,Silver
2002,Skiing,Alpine Skiing,Men,Downhill,AUT,Bronze
2002,Skiing,Alpine Skiing,Men,Downhill,AUT,Gold
2002,Skiing,Alpine Skiing,Men,Downhill,NOR,Silver
2002,Skiing,Alpine Skiing,Women,Downhill,AUT,Bronze
2002,Skiing,Alpine Skiing,Women,Downhill,FRA,Gold
2002,Skiing,Alpine Skiing,Women,Downhill,ITA,Silver
2002,Skiing,Alpine Skiing,Men,Giant Slalom,NOR,Bronze
2002,Skiing,Alpine Skiing,Men,Giant Slalom,AUT,Gold
2002,Skiing,Alpine Skiing,Men,Giant Slalom,USA,Silver
2002,Skiing,Alpine Skiing,Women,Giant Slalom,SUI,Bronze
2002,Skiing,Alpine Skiing,Women,Giant Slalom,CRO,Gold
2002,Skiing,Alpine Skiing,Women,Giant Slalom,SWE,Silver
2002,Skiing,Alpine Skiing,Men,Slalom,AUT,Bronze
2002,Skiing,Alpine Skiing,Men,Slalom,FRA,Gold
2002,Skiing,Alpine Skiing,Men,Slalom,FRA,Silver
2002,Skiing,Alpine Skiing,Women,Slalom,SWE,Bronze
2002,Skiing,Alpine Skiing,Women,Slalom,CRO,Gold
2002,Skiing,Alpine Skiing,Women,Slalom,FRA,Silver
2002,Skiing,Alpine Skiing,Men,Super-G,AUT,Bronze
2002,Skiing,Alpine Skiing,Men,Super-G,NOR,Gold
2002,Skiing,Alpine Skiing,Men,Super-G,AUT,Silver
2002,Skiing,Alpine Skiing,Women,Super-G,ITA,Bronze
2002,Skiing,Alpine Skiing,Women,Super-G,ITA,Gold
2002,Skiing,Alpine Skiing,Women,Super-G,CRO,Silver
2002,Skiing,Cross Country Skiing,Women,10KM,ITA,Bronze
2002,Skiing,Cross Country Skiing,Women,10KM,NOR,Gold
2002,Skiing,Cross Country Skiing,Women,10KM,RUS,Silver
2002,Skiing,Cross Country Skiing,Men,10KM Pursuit,SWE,Bronze
2002,Skiing,Cross Country Skiing,Men,10KM Pursuit,NOR,Gold
2002,Skiing,Cross Country Skiing,Men,10KM Pursuit,NOR,Gold
2002,Skiing,Cross Country Skiing,Men,15KM,EST,Bronze
2002,Skiing,Cross Country Skiing,Men,15KM,EST,Gold
2002,Skiing,Cross Country Skiing,Men,15KM,NOR,Silver
2002,Skiing,Cross Country Skiing,Women,15KM Mass Start,RUS,Bronze
2002,Skiing,Cross Country Skiing,Women,15KM Mass Start,ITA,Gold
2002,Skiing,Cross Country Skiing,Women,15KM Mass Start,CZE,Silver
2002,Skiing,Cross Country Skiing,Women,30KM,NOR,Bronze
2002,Skiing,Cross Country Skiing,Women,30KM,ITA,Gold
2002,Skiing,Cross Country Skiing,Women,30KM,ITA,Silver
2002,Skiing,Cross Country Skiing,Men,30KM Mass Start,NOR,Bronze
2002,Skiing,Cross Country Skiing,Men,30KM Mass Start,AUT,Gold
2002,Skiing,Cross Country Skiing,Men,30KM Mass Start,AUT,Silver
2002,Skiing,Cross Country Skiing,Men,4X10KM Relay,GER,Bronze
2002,Skiing,Cross Country Skiing,Men,4X10KM Relay,NOR,Gold
2002,Skiing,Cross Country Skiing,Men,4X10KM Relay,ITA,Silver
2002,Skiing,Cross Country Skiing,Women,4X5KM Relay,SUI,Bronze
2002,Skiing,Cross Country Skiing,Women,4X5KM Relay,GER,Gold
2002,Skiing,Cross Country Skiing,Women,4X5KM Relay,NOR,Silver
2002,Skiing,Cross Country Skiing,Men,50KM,NOR,Bronze
2002,Skiing,Cross Country Skiing,Men,50KM,RUS,Gold
2002,Skiing,Cross Country Skiing,Men,50KM,EST,Silver
2002,Skiing,Cross Country Skiing,Women,5Km Pursuit,GER,Bronze
2002,Skiing,Cross Country Skiing,Women,5Km Pursuit,CAN,Gold
2002,Skiing,Cross Country Skiing,Women,5Km Pursuit,CZE,Silver
2002,Skiing,Cross Country Skiing,Men,Sprint 1.5KM,ITA,Bronze
2002,Skiing,Cross Country Skiing,Men,Sprint 1.5KM,NOR,Gold
2002,Skiing,Cross Country Skiing,Men,Sprint 1.5KM,GER,Silver
2002,Skiing,Cross Country Skiing,Women,Sprint 1.5KM,NOR,Bronze
2002,Skiing,Cross Country Skiing,Women,Sprint 1.5KM,RUS,Gold
2002,Skiing,Cross Country Skiing,Women,Sprint 1.5KM,GER,Silver
2002,Skiing,Freestyle Skiing,Men,Aerials,BLR,Bronze
2002,Skiing,Freestyle Skiing,Men,Aerials,CZE,Gold
2002,Skiing,Freestyle Skiing,Men,Aerials,USA,Silver
2002,Skiing,Freestyle Skiing,Women,Aerials,CAN,Bronze
2002,Skiing,Freestyle Skiing,Women,Aerials,AUS,Gold
2002,Skiing,Freestyle Skiing,Women,Aerials,CAN,Silver
2002,Skiing,Freestyle Skiing,Men,Moguls,FRA,Bronze
2002,Skiing,Freestyle Skiing,Men,Moguls,FIN,Gold
2002,Skiing,Freestyle Skiing,Men,Moguls,USA,Silver
2002,Skiing,Freestyle Skiing,Women,Moguls,JPN,Bronze
2002,Skiing,Freestyle Skiing,Women,Moguls,NOR,Gold
2002,Skiing,Freestyle Skiing,Women,Moguls,USA,Silver
2002,Skiing,Nordic Combined,Men,Individual,AUT,Bronze
2002,Skiing,Nordic Combined,Men,Individual,FIN,Gold
2002,Skiing,Nordic Combined,Men,Individual,FIN,Silver
2002,Skiing,Nordic Combined,Men,Sprint,AUT,Bronze
2002,Skiing,Nordic Combined,Men,Sprint,FIN,Gold
2002,Skiing,Nordic Combined,Men,Sprint,GER,Silver
2002,Skiing,Nordic Combined,Men,Team,AUT,Bronze
2002,Skiing,Nordic Combined,Men,Team,FIN,Gold
2002,Skiing,Nordic Combined,Men,Team,GER,Silver
2002,Skiing,Ski Jumping,Men,K120 Individual (90M),FIN,Bronze
2002,Skiing,Ski Jumping,Men,K120 Individual (90M),SUI,Gold
2002,Skiing,Ski Jumping,Men,K120 Individual (90M),POL,Silver
2002,Skiing,Ski Jumping,Men,K120 Team (90M),SLO,Bronze
2002,Skiing,Ski Jumping,Men,K120 Team (90M),GER,Gold
2002,Skiing,Ski Jumping,Men,K120 Team (90M),FIN,Silver
2002,Skiing,Ski Jumping,Men,K90 Individual (70M),POL,Bronze
2002,Skiing,Ski Jumping,Men,K90 Individual (70M),SUI,Gold
2002,Skiing,Ski Jumping,Men,K90 Individual (70M),GER,Silver
2002,Skiing,Snowboard,Men,Giant Parallel Slalom,USA,Bronze
2002,Skiing,Snowboard,Men,Giant Parallel Slalom,SUI,Gold
2002,Skiing,Snowboard,Men,Giant Parallel Slalom,SWE,Silver
2002,Skiing,Snowboard,Women,Giant Parallel Slalom,ITA,Bronze
2002,Skiing,Snowboard,Women,Giant Parallel Slalom,FRA,Gold
2002,Skiing,Snowboard,Women,Giant Parallel Slalom,FRA,Silver
2002,Skiing,Snowboard,Men,Half-Pipe,USA,Bronze
2002,Skiing,Snowboard,Men,Half-Pipe,USA,Gold
2002,Skiing,Snowboard,Men,Half-Pipe,USA,Silver
2002,Skiing,Snowboard,Women,Half-Pipe,SUI,Bronze
2002,Skiing,Snowboard,Women,Half-Pipe,USA,Gold
2002,Skiing,Snowboard,Women,Half-Pipe,FRA,Silver
2006,Biathlon,Biathlon,Men,10KM,NOR,Bronze
2006,Biathlon,Biathlon,Men,10KM,GER,Gold
2006,Biathlon,Biathlon,Men,10KM,NOR,Silver
2006,Biathlon,Biathlon,Women,10KM Pursuit,RUS,Bronze
2006,Biathlon,Biathlon,Women,10KM Pursuit,GER,Gold
2006,Biathlon,Biathlon,Women,10KM Pursuit,GER,Silver
2006,Biathlon,Biathlon,Women,12.5KM Mass Start,GER,Bronze
2006,Biathlon,Biathlon,Women,12.5KM Mass Start,SWE,Gold
2006,Biathlon,Biathlon,Women,12.5KM Mass Start,GER,Silver
2006,Biathlon,Biathlon,Men,12.5Km Pursuit,GER,Bronze
2006,Biathlon,Biathlon,Men,12.5Km Pursuit,FRA,Gold
2006,Biathlon,Biathlon,Men,12.5Km Pursuit,NOR,Silver
2006,Biathlon,Biathlon,Women,15KM,RUS,Bronze
2006,Biathlon,Biathlon,Women,15KM,RUS,Gold
2006,Biathlon,Biathlon,Women,15KM,GER,Silver
2006,Biathlon,Biathlon,Men,15KM Mass Start,NOR,Bronze
2006,Biathlon,Biathlon,Men,15KM Mass Start,GER,Gold
2006,Biathlon,Biathlon,Men,15KM Mass Start,POL,Silver
2006,Biathlon,Biathlon,Men,20KM,NOR,Bronze
